"Date","Time","Location","Home.Team","Home.Team.Abbreviation","Away.Team","Away.Team.Abbreviation","Quarter","Team.Possession","Down","Distance.to.First.Down","Distance.to.Touchdown","Play.Type","Yards","Outcome","Points.Scored.","Completed.Pass.","Incomplete.Pass.","Run.","Touchdown.","Field.Goal.","Penalty.","Punt.","Sack.","Interception.","Safety.","Fumble.","Extra.Point.","Turnover.","Drive.Number","Team.Play.Number","Play.Description"
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","2nd","Grove City","3","10","64","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,35,"logan pfeuffer pass incomplete (mason manos)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","2nd","Grove City","4","10","64","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,36,"jared custer punt 32 yards to the wes32, fair catch by brice butler."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","2nd","Westminster (Pa.)","1","10","68","rush","3","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,48,"ryan gomes rush for 3 yards to the wes35 (james parenti;kobe bonanno)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","2nd","Westminster (Pa.)","2","7","65","pass","21","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,49,"tyler mcgowan pass complete to smith-austin for 21 yards to the gro44, 1st down wes (trevor beck)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","2nd","Westminster (Pa.)","1","10","44","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,50,"tyler mcgowan pass incomplete to chevy dawson."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","2nd","Westminster (Pa.)","2","10","44","pass","Penalty","Penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,51,"tyler mcgowan pass complete to tylon eilam for 27 yards to the gro17, 1st down wes, out-of-bounds, penalty gro offside defense declined."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","2nd","Westminster (Pa.)","1","10","17","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,52,"tyler mcgowan pass incomplete to damon maul."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","2nd","Westminster (Pa.)","2","10","17","rush","14","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,53,"tyler mcgowan rush for 14 yards to the gro3, 1st down wes, out-of-bounds (d. magliocco)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","2nd","Westminster (Pa.)","1","Goal","3","rush","2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,54,"ryan gomes rush for 2 yards to the gro1 (james parenti)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","2nd","Westminster (Pa.)","2","Goal","1","rush","1","Touchdown",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,55,"tyler mcgowan rush for 1 yard to the gro0, touchdown, clock 01:02."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","2nd","Westminster (Pa.)","2","Goal","1","kick","Extra Point Attempt","Made Extra Point Attempt",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7,56,"aidan johnston kick attempt good."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","2nd","Grove City","1","10","75","rush","8","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,37,"joey guida rush for 8 yards to the gro33 (b. thimons;n. treloar)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","2nd","Grove City","2","2","67","rush","4","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,38,"joey guida rush for 4 yards to the gro37, 1st down gro (daniel thimons)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","2nd","Grove City","1","10","63","rush","10","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,39,"logan pfeuffer rush for 10 yards to the gro47, 1st down gro, out-of-bounds."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","2nd","Grove City","1","10","53","pass","19","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,40,"logan pfeuffer pass complete to joey guida for 19 yards to the wes34, 1st down gro, out-of-bounds (c. williams)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","2nd","Grove City","1","10","34","pass","16","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,41,"logan pfeuffer pass complete to ryan heckathorn for 16 yards to the wes18, 1st down gro (ian barr)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","2nd","Grove City","1","10","18","pass","17","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,42,"logan pfeuffer pass complete to joey guida for 17 yards to the wes1, 1st down gro (luca botti)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","2nd","Grove City","1","Goal","1","pass","1","Touchdown",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,43,"logan pfeuffer pass complete to scott fraser for 1 yard to the wes0, touchdown, clock 00:04."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","2nd","Grove City","1","Goal","1","kick","Extra Point Attempt","Made Extra Point Attempt",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8,44,"nick morrow kick attempt good."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","2nd","Westminster (Pa.)","1","10","67","rush","0","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,57,"team rush for no gain to the wes33."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Westminster (Pa.)","1","10","55","pass","Penalty","incomplete, penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,58,"tyler mcgowan pass incomplete to tylon eilam, penalty gro holding (trevor beck) 10 yards to the gro45, 1st down wes, no play."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Westminster (Pa.)","1","10","45","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,59,"tyler mcgowan pass incomplete to tylon eilam (d. magliocco)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Westminster (Pa.)","2","10","45","rush","3","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,60,"ryan gomes rush for 3 yards to the gro42 (bryce spolnik;james parenti)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Grove City","1","10","60","rush","3","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,45,"nico flati rush for 3 yards to the gro43 (dylan sleva;daniel thimons)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Grove City","2","7","57","pass","4","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,46,"logan pfeuffer pass complete to gavin mauger for 4 yards to the gro47, out-of-bounds (c. williams)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Grove City","3","3","53","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,47,"logan pfeuffer pass incomplete to scott fraser (luca botti)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Grove City","4","3","53","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,48,"jared custer punt 40 yards to the wes13, fair catch by brice butler."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Westminster (Pa.)","1","10","87","rush","4","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,61,"w. phillips rush for 4 yards to the wes17 (james parenti)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Westminster (Pa.)","2","6","83","rush","2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,62,"w. phillips rush for 2 yards to the wes19 (parker kilgore;james parenti)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Westminster (Pa.)","3","4","81","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,63,"tyler mcgowan pass incomplete to j. washington."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Westminster (Pa.)","4","4","81","PENALTY","Penalty","Penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,64,"penalty wes false start (c. williams) 5 yards to the wes14."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Westminster (Pa.)","4","9","86","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,65,"chevy dawson punt 66 yards to the gro20, joey guida return 0 yards to the gro20."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Grove City","1","10","80","rush","1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,49,"clayton parrish rush for 1 yard to the gro21 (n. treloar;daniel thimons)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Grove City","2","9","79","pass","7","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,50,"logan pfeuffer pass complete to scott fraser for 7 yards to the gro28 (ian barr)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Grove City","3","2","72","pass","12","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,51,"logan pfeuffer pass complete to scott fraser for 12 yards to the gro40, 1st down gro, out-of-bounds (brice butler)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Grove City","1","10","60","rush","5","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,52,"nico flati rush for 5 yards to the gro45 (tyree reeder;dylan sleva)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Grove City","2","5","55","PENALTY","Penalty","Penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,53,"penalty gro false start (dylan lane) 5 yards to the gro40."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Grove City","2","10","60","rush","13","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,54,"nico flati rush for 13 yards to the wes47, 1st down gro (dylan sleva;ian barr)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Grove City","1","10","47","rush","Penalty","penalty, penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,55,"nico flati rush for no gain to the wes47 (carter chinn), penalty wes face mask off-setting, penalty gro personal foul off-setting, no play."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Grove City","1","10","47","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,56,"logan pfeuffer pass incomplete to scott fraser."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Grove City","2","10","47","rush","2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,57,"clayton parrish rush for 2 yards to the wes45 (jarred kohl)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Grove City","3","8","45","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,58,"logan pfeuffer pass incomplete to scott fraser."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Grove City","4","8","45","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,59,"jared custer punt 41 yards to the wes4, brice butler return 1 yards to the wes5, out-of-bounds."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Westminster (Pa.)","1","10","95","rush","6","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,66,"ryan gomes rush for 6 yards to the wes11, out-of-bounds (trevor beck)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Westminster (Pa.)","2","4","89","rush","2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,67,"tyler mcgowan rush for 2 yards to the wes13 (bryce spolnik)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Westminster (Pa.)","3","2","87","rush","8","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,68,"ryan gomes rush for 8 yards to the wes21, 1st down wes (trevor beck)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Westminster (Pa.)","1","10","79","rush","9","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,69,"tyler mcgowan rush for 9 yards to the wes30 (jack steinmetz)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Westminster (Pa.)","2","1","70","pass","6","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,70,"tyler mcgowan pass complete to chevy dawson for 6 yards to the wes36, 1st down wes."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Westminster (Pa.)","1","10","64","rush","11","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,71,"ryan gomes rush for 11 yards to the wes47, 1st down wes (trevor beck)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Westminster (Pa.)","1","10","53","pass","3","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,72,"tyler mcgowan pass complete to j. washington for 3 yards to the 50 yardline (ryan fleming;c. freyermuth)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Westminster (Pa.)","2","7","50","pass","6","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,73,"tyler mcgowan pass complete to tylon eilam for 6 yards to the gro44 (cole defillippo;parker kilgore)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Westminster (Pa.)","3","1","44","rush","2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,74,"tyler mcgowan rush for 2 yards to the gro42, 1st down wes (d. magliocco)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Westminster (Pa.)","1","10","42","rush","-2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,75,"w. phillips rush for loss of 2 yards to the gro44 (ben bladel)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Westminster (Pa.)","2","12","44","pass","36","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,76,"tyler mcgowan pass complete to j. washington for 36 yards to the gro8, 1st down wes, out-of-bounds."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Westminster (Pa.)","1","Goal","8","rush","3","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,77,"j. washington rush for 3 yards to the gro5 (jack steinmetz)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","3rd","Westminster (Pa.)","2","Goal","5","pass","4","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,78,"tyler mcgowan pass complete to damon maul for 4 yards to the gro1, out-of-bounds (jack steinmetz)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","4th","Westminster (Pa.)","3","Goal","1","rush","1","Touchdown",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,79,"n. treloar rush for 1 yard to the gro0, touchdown, clock 14:56."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","4th","Westminster (Pa.)","3","Goal","1","kick","Extra Point Attempt","Made Extra Point Attempt",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,80,"aidan johnston kick attempt good."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","4th","Grove City","1","10","67","pass","Penalty","incomplete, penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,60,"logan pfeuffer pass incomplete to ryan heckathorn (bryce thomas), penalty wes holding (c. williams) 10 yards to the gro43, 1st down gro, no play."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","4th","Grove City","1","10","57","pass","Intercepted","Interception",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,11,61,"logan pfeuffer pass intercepted by brice butler at the wes25, brice butler return 0 yards to the wes25."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","4th","Westminster (Pa.)","1","10","75","rush","0","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,81,"ryan gomes rush for no gain to the wes25 (kobe bonanno)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","4th","Westminster (Pa.)","2","10","75","pass","5","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,82,"tyler mcgowan pass complete to chevy dawson for 5 yards to the wes30 (ryan montgomery)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","4th","Westminster (Pa.)","3","5","70","pass","8","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,83,"tyler mcgowan pass complete to j. washington for 8 yards to the wes38, 1st down wes (c. freyermuth)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","4th","Westminster (Pa.)","1","10","62","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,84,"tyler mcgowan pass incomplete to j. washington, dropped pass."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","4th","Westminster (Pa.)","2","10","62","pass","0","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,85,"tyler mcgowan pass complete to chevy dawson for no gain to the wes38 (parker kilgore;james parenti)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","4th","Westminster (Pa.)","3","10","62","rush","2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,86,"tyler mcgowan rush for 2 yards to the wes40."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","4th","Westminster (Pa.)","4","8","60","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,87,"chevy dawson punt 35 yards to the gro25, joey guida return 5 yards to the gro30, out-of-bounds (c. williams)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","4th","Grove City","1","10","70","rush","6","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,62,"nico flati rush for 6 yards to the gro36 (bryce thomas)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","4th","Grove City","2","4","64","rush","Penalty","Penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,63,"nico flati rush for 5 yards to the gro41, 1st down gro, out-of-bounds (c. williams), penalty wes personal foul (c. williams) 15 yards to the wes44, 1st down gro."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","4th","Grove City","1","10","44","rush","8","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,64,"nico flati rush for 8 yards to the wes36 (b. thimons;dylan sleva)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","4th","Grove City","2","2","36","rush","5","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,65,"nico flati rush for 5 yards to the wes31, 1st down gro (dylan sleva)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","4th","Grove City","1","10","31","rush","9","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,66,"nico flati rush for 9 yards to the wes22 (bryce thomas)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","4th","Grove City","2","1","22","rush","4","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,67,"nico flati rush for 4 yards to the wes18, 1st down gro (jarred kohl;tyree reeder)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","4th","Grove City","1","10","18","pass","5","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,68,"logan pfeuffer pass complete to scott fraser for 5 yards to the wes13."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","4th","Grove City","2","5","13","rush","9","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,69,"joey guida rush for 9 yards to the wes4, 1st down gro, out-of-bounds (bryce thomas)."
" 10/22/2022","1:00 pm","Grove City, Pa.","Grove City","GRO","Westminster","WES","4th","Grove City","1","Goal","4","rush","-3","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,70,"clayton parrish rush for loss of 3 yards to the wes7 (bryce thomas)."
