"","Date","Time","Location","Home.Team","Home.Team.Abbreviation","Away.Team","Away.Team.Abbreviation","Quarter","Team.Possession","Down","Distance.to.First.Down","Distance.to.Touchdown","Points.Scored.","Completed.Pass.","Incomplete.Pass.","Run.","Touchdown.","Field.Goal.","Penalty.","Punt.","Sack.","Interception.","Safety.","Fumble.","Extra.Point.","Drive.Number","Team.Play.Number","Next_Score_Half","Drive_Score_Half","Drive.Starting.Distance.to.Touchdown","Net.Yards","Drive_Outcome","Half","Distance.to.First.Down2","is.Goal.Down","game.ID","fold","No_Score_Prob","Field_Goal_Prob","Opp_Field_Goal_Prob","Touchdown_Prob","Opp_Touchdown_Prob","EP","EPA"
"7657"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","1st","Westminster (Pa.)",1,"10",88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,"No_Score",1,88,7,"Punt","1st",10,0," 09/03/2022DVUxWES",3,0.227373,0.07330567,0.06999675,0.3742581,0.2550666,0.8442673,0.5260779
"7658"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","1st","Westminster (Pa.)",2,"3",81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,"No_Score",1,88,21,"Punt","1st",3,0," 09/03/2022DVUxWES",3,0.1763942,0.08052034,0.06154646,0.4345855,0.2469535,1.370345,0.4572329
"7659"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","1st","Westminster (Pa.)",1,"10",60,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,"No_Score",1,88,0,"Punt","1st",10,0," 09/03/2022DVUxWES",1,0.201117,0.09405429,0.0478333,0.4491345,0.2078609,1.827578,-0.8258087
"7660"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","1st","Westminster (Pa.)",2,"10",60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,"No_Score",1,88,9,"Punt","1st",10,0," 09/03/2022DVUxWES",2,0.2210911,0.1065832,0.05832476,0.3682143,0.2457866,1.001769,0.977241
"7661"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","1st","Westminster (Pa.)",3,"1",51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,5,"No_Score",1,88,5,"Punt","1st",1,0," 09/03/2022DVUxWES",1,0.1441854,0.1329957,0.04524215,0.4613419,0.2162348,1.97901,-0.4941983
"7662"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","1st","Westminster (Pa.)",2,"10",46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,6,"No_Score",1,88,16,"Punt","1st",10,0," 09/03/2022DVUxWES",5,0.207493,0.1204721,0.04811234,0.4025136,0.2214089,1.484812,0.5342779
"7663"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","1st","Westminster (Pa.)",2,"10",30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,7,"No_Score",1,88,-2,"Punt","1st",10,0," 09/03/2022DVUxWES",2,0.1906293,0.1368914,0.03814255,0.4402286,0.1941081,2.01909,-1.023484
"7664"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","1st","Westminster (Pa.)",3,"12",32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,8,"No_Score",1,88,-7,"Punt","1st",12,0," 09/03/2022DVUxWES",2,0.2228461,0.1338852,0.0486821,0.3501502,0.2444363,0.9956065,-1.794747
"7665"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","1st","Westminster (Pa.)",4,"19",39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,9,"No_Score",1,88,-50,"Punt","1st",19,0," 09/03/2022DVUxWES",4,0.26112,0.114585,0.04617617,0.2173189,0.3607999,-0.7991409,-0.009590817
"7666"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","1st","Delaware Valley",1,"10",89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,12,"No_Score",2,89,-7,"Turnover on Downs","1st",10,0," 09/03/2022DVUxWES",5,0.2282007,0.0726017,0.07090195,0.3715501,0.2567455,0.8087317,-1.438365
"7667"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","1st","Delaware Valley",2,"17",96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,13,"No_Score",2,89,1,"Turnover on Downs","1st",17,0," 09/03/2022DVUxWES",1,0.2757093,0.07463386,0.09757226,0.2359838,0.3161007,-0.6296338,-0.5902524
"7668"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","1st","Delaware Valley",3,"16",95,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,14,"No_Score",2,89,0,"Turnover on Downs","1st",16,0," 09/03/2022DVUxWES",1,0.2767067,0.06653601,0.1057086,0.1967838,0.354265,-1.219886,-1.068183
"7669"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","1st","Delaware Valley",4,"16",95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,15,"No_Score",2,89,-2,"Turnover on Downs","1st",16,0," 09/03/2022DVUxWES",5,0.2757921,0.05946323,0.08590919,0.1316512,0.4471842,-2.288069,-0.1031244
"7670"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","1st","Delaware Valley",4,"18",97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,16,"No_Score",2,89,0,"Turnover on Downs","1st",18,0," 09/03/2022DVUxWES",3,0.2779959,0.0570518,0.0852281,0.1251003,0.4546239,-2.391194,0
"7671"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","1st","Delaware Valley",4,"18",97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,17,"No_Score",2,89,43,"Turnover on Downs","1st",18,0," 09/03/2022DVUxWES",4,0.2779959,0.0570518,0.0852281,0.1251003,0.4546239,-2.391194,0.3596746
"7672"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","1st","Westminster (Pa.)",1,"10",54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,10,"No_Score",2,54,4,"Punt","1st",10,0," 09/03/2022DVUxWES",5,0.1948893,0.09870331,0.04385886,0.4646304,0.1979181,2.031519,-2.434257
"7673"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","1st","Westminster (Pa.)",4,"6",50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,11,"No_Score",2,54,-38,"Punt","1st",6,0," 09/03/2022DVUxWES",3,0.2380811,0.1128282,0.06520988,0.2529695,0.3309113,-0.4027383,-0.4415291
"7674"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","1st","Delaware Valley",1,"10",88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,18,"No_Score",3,88,20,"Turnover","1st",10,0," 09/03/2022DVUxWES",1,0.227373,0.07330567,0.06999675,0.3742581,0.2550666,0.8442673,0.7065078
"7675"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","1st","Delaware Valley",1,"10",68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,19,"No_Score",3,88,5,"Turnover","1st",10,0," 09/03/2022DVUxWES",2,0.2091461,0.08794838,0.05354856,0.4280767,0.2212802,1.550775,-0.01869806
"7676"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","1st","Delaware Valley",2,"5",63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,20,"No_Score",3,88,0,"Turnover","1st",5,0," 09/03/2022DVUxWES",1,0.1868413,0.09848916,0.05324627,0.4304508,0.2309725,1.532077,-1.056799
"7677"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","1st","Delaware Valley",3,"5",63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,21,"No_Score",3,88,23,"Turnover","1st",5,0," 09/03/2022DVUxWES",4,0.2136577,0.1080991,0.06633775,0.3309523,0.2809532,0.4752776,-2.966821
"7678"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","1st","Westminster (Pa.)",1,"10",40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,12,"No_Score",3,40,16,"Punt","1st",10,0," 09/03/2022DVUxWES",1,0.1798725,0.109717,0.03557996,0.4994961,0.1753344,2.491543,0.4918005
"7679"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","1st","Westminster (Pa.)",1,"10",24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,13,"No_Score",3,40,-5,"Punt","1st",10,0," 09/03/2022DVUxWES",5,0.1623086,0.1224488,0.02770444,0.5365627,0.1509755,2.983343,-1.080018
"7680"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","1st","Westminster (Pa.)",1,"15",29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,14,"No_Score",3,40,4,"Punt","1st",15,0," 09/03/2022DVUxWES",5,0.195346,0.1337033,0.04016598,0.4313004,0.1994843,1.903325,0.1923564
"7681"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","1st","Westminster (Pa.)",2,"11",25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,15,"No_Score",3,40,4,"Punt","1st",11,0," 09/03/2022DVUxWES",2,0.1902744,0.1434489,0.03611021,0.4417736,0.1883929,2.095681,-0.3828471
"7682"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","1st","Westminster (Pa.)",3,"7",21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,16,"No_Score",3,40,3,"Punt","1st",7,0," 09/03/2022DVUxWES",2,0.188809,0.1521843,0.03881335,0.4081482,0.2120451,1.712834,-0.7354365
"7683"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","1st","Westminster (Pa.)",4,"4",18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,17,"No_Score",3,40,-15,"Punt","1st",4,0," 09/03/2022DVUxWES",2,0.2008354,0.1574753,0.04610156,0.3437422,0.2518456,0.9773979,-1.584468
"7684"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","2nd","Westminster (Pa.)",4,"19",33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3,18,"No_Score",3,40,-41,"Punt","1st",19,0," 09/03/2022DVUxWES",4,0.2571537,0.1222065,0.04302871,0.2284767,0.3491343,-0.6070699,-0.7332944
"7685"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","2nd","Delaware Valley",1,"10",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,22,"No_Score",4,74,3,"Punt","1st",10,0," 09/03/2022DVUxWES",5,0.2149196,0.08345268,0.0581549,0.4120558,0.2314171,1.340364,-0.406298
"7686"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","2nd","Delaware Valley",2,"7",71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,23,"No_Score",4,74,6,"Punt","1st",7,0," 09/03/2022DVUxWES",1,0.2115451,0.09417418,0.06335562,0.3755776,0.2553475,0.9340663,0.5457338
"7687"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","2nd","Delaware Valley",3,"1",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,24,"No_Score",4,74,2,"Punt","1st",1,0," 09/03/2022DVUxWES",1,0.1554668,0.1190661,0.05549937,0.4270624,0.2429053,1.4798,0.2445639
"7688"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","2nd","Delaware Valley",1,"10",63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,25,"No_Score",4,74,2,"Punt","1st",10,0," 09/03/2022DVUxWES",2,0.2041681,0.09175101,0.04992012,0.4412855,0.2128753,1.724364,-0.5575534
"7689"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","2nd","Delaware Valley",2,"8",61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,26,"No_Score",4,74,14,"Punt","1st",8,0," 09/03/2022DVUxWES",2,0.2098617,0.1040743,0.05677373,0.3878529,0.2414374,1.166811,1.097767
"7690"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","2nd","Delaware Valley",1,"10",47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,27,"No_Score",4,74,-1,"Punt","1st",10,0," 09/03/2022DVUxWES",5,0.1874497,0.1041864,0.03954938,0.482312,0.1865025,2.264578,-0.9332501
"7691"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","2nd","Delaware Valley",2,"11",48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,28,"No_Score",4,74,3,"Punt","1st",11,0," 09/03/2022DVUxWES",4,0.2147684,0.1192891,0.05038105,0.3881095,0.2274519,1.331328,-0.5244697
"7692"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","2nd","Delaware Valley",3,"8",45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,29,"No_Score",4,74,8,"Punt","1st",8,0," 09/03/2022DVUxWES",3,0.2178061,0.1230458,0.05529851,0.3450402,0.2588093,0.8068581,1.779889
"7693"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","2nd","Delaware Valley",1,"10",37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,30,"No_Score",4,74,0,"Punt","1st",10,0," 09/03/2022DVUxWES",1,0.1765959,0.1120977,0.03397934,0.5066916,0.1706355,2.586747,-0.7983441
"7694"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","2nd","Delaware Valley",2,"10",37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,31,"No_Score",4,74,-15,"Punt","1st",10,0," 09/03/2022DVUxWES",5,0.1981436,0.1296534,0.04228774,0.4239795,0.2059358,1.788403,-1.27998
"7695"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","2nd","Delaware Valley",2,"25",52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,32,"No_Score",4,74,7,"Punt","1st",25,0," 09/03/2022DVUxWES",4,0.2652835,0.1198983,0.06088588,0.3006366,0.2532958,0.5084225,-0.2026305
"7696"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","2nd","Delaware Valley",3,"18",45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4,33,"No_Score",4,74,-52,"Punt","1st",18,0," 09/03/2022DVUxWES",1,0.2526661,0.114291,0.06035112,0.2966296,0.2760621,0.305792,-0.8306899
"7697"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","2nd","Westminster (Pa.)",1,"10",97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,19,"No_Score",4,97,-1,"Punt","1st",10,0," 09/03/2022DVUxWES",2,0.2344916,0.0670819,0.07843048,0.3499225,0.2700734,0.5248979,-0.2666464
"7698"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","2nd","Westminster (Pa.)",1,"11",98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,20,"No_Score",4,97,3,"Punt","1st",11,0," 09/03/2022DVUxWES",1,0.2400625,0.06727851,0.08374988,0.3264307,0.2824784,0.2582515,-0.2882669
"7699"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","2nd","Westminster (Pa.)",2,"8",95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,21,"No_Score",4,97,15,"Punt","1st",8,0," 09/03/2022DVUxWES",5,0.2362622,0.0745864,0.08743361,0.3014679,0.3002499,-0.03001547,1.158329
"7700"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","2nd","Westminster (Pa.)",1,"10",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,22,"No_Score",4,97,-4,"Punt","1st",10,0," 09/03/2022DVUxWES",4,0.2204448,0.0790406,0.0630409,0.3959022,0.2415715,1.128314,-1.229782
"7701"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","2nd","Westminster (Pa.)",2,"14",84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,23,"No_Score",4,97,9,"Punt","1st",14,0," 09/03/2022DVUxWES",2,0.2586584,0.085144,0.08310116,0.2788628,0.2942337,-0.1014681,0.1534676
"7702"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","2nd","Westminster (Pa.)",3,"5",75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4,24,"No_Score",4,97,1,"Punt","1st",5,0," 09/03/2022DVUxWES",4,0.222257,0.09588077,0.07707656,0.3020776,0.3027081,0.05199948,-0.9808862
"7703"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","2nd","Westminster (Pa.)",4,"4",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4,25,"No_Score",4,97,5,"Punt","1st",4,0," 09/03/2022DVUxWES",3,0.2401312,0.0894867,0.09235043,0.2232804,0.3547512,-0.9288867,-0.5869635
"7704"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","2nd","Delaware Valley",1,"10",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,34,"No_Score",5,69,-4,"Punt","1st",10,0," 09/03/2022DVUxWES",2,0.2101242,0.08719374,0.05429705,0.4254182,0.2229668,1.51585,-1.247752
"7705"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","2nd","Delaware Valley",2,"14",73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,35,"No_Score",5,69,7,"Punt","1st",14,0," 09/03/2022DVUxWES",3,0.2507421,0.0955242,0.07279226,0.3047495,0.276192,0.268098,-1.290254
"7706"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","2nd","Delaware Valley",4,"7",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5,36,"No_Score",5,69,-3,"Punt","1st",7,0," 09/03/2022DVUxWES",5,0.2508045,0.09327615,0.07610852,0.2132155,0.3665953,-1.022156,-0.4936941
"7707"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","2nd","Westminster (Pa.)",1,"10",69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,26,"No_Score",5,69,13,"Punt","1st",10,0," 09/03/2022DVUxWES",2,0.2101242,0.08719374,0.05429705,0.4254182,0.2229668,1.51585,0.4480838
"7708"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","2nd","Westminster (Pa.)",1,"10",56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,27,"No_Score",5,69,-1,"Punt","1st",10,0," 09/03/2022DVUxWES",3,0.1969823,0.09714782,0.04515447,0.4594973,0.2012181,1.963934,-0.9421414
"7709"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","2nd","Westminster (Pa.)",2,"11",57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,28,"No_Score",5,69,-5,"Punt","1st",11,0," 09/03/2022DVUxWES",3,0.2235463,0.1101735,0.05697479,0.3662382,0.2430672,1.021793,-0.489746
"7710"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","2nd","Westminster (Pa.)",2,"16",62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,29,"No_Score",5,69,1,"Punt","1st",16,0," 09/03/2022DVUxWES",2,0.2490214,0.107096,0.06470305,0.3185089,0.2606706,0.5320466,-0.6533941
"7711"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","2nd","Westminster (Pa.)",3,"15",61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,30,"No_Score",5,69,2,"Punt","1st",15,0," 09/03/2022DVUxWES",3,0.2572815,0.0989175,0.07220025,0.2714076,0.3001932,-0.1213475,-1.063824
"7712"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","2nd","Westminster (Pa.)",4,"13",59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5,31,"No_Score",5,69,-15,"Punt","1st",13,0," 09/03/2022DVUxWES",3,0.2627067,0.09511944,0.06239542,0.1982218,0.3815566,-1.185171,-0.155193
"7713"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","2nd","Delaware Valley",1,"10",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,37,"No_Score",6,74,-1,"Time Expired","1st",10,0," 09/03/2022DVUxWES",2,0.2149196,0.08345268,0.0581549,0.4120558,0.2314171,1.340364,-0.9423431
"7714"," 09/03/2022","12:00 PM","Doylestown, Pennsylvania","Delaware Valley","DVU","Westminster (Pa.)","WES","2nd","Delaware Valley",2,"11",75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,38,"No_Score",6,74,6,"Time Expired","1st",11,0," 09/03/2022DVUxWES",2,0.2391446,0.09279592,0.07194701,0.3220187,0.2740938,0.3980212,-1.913871
